title,text,label
Hundreds of thousands in Israel mourn 104-year-old ultra-Orthodox rabbi,"BNEI BRAK, Israel (Reuters) - Hundreds of thousands of ultra-Orthodox Jews crammed into the streets of a Tel Aviv suburb on Tuesday to mourn a 104-year-old rabbi who had significantly influenced a succession of Israeli coalition governments. Rabbi Aharon Yehuda Leib Shteinman led a council of sages that controlled the small Degel Hatorah lawmakers  faction, part of the United Torah Judaism party, which has often held the balance of power in Israel. In particular, Shteinman broke with tradition by giving tacit consent to the enlistment of religious soldiers in the first ultra-Orthodox unit set up by the Israeli military. Prime Minister Benjamin Netanyahu, whose government includes ultra-Orthodox political parties, said the Jewish people had  lost a central beacon of spirit, heritage and morality . Special buses and trains ferried mourners to Bnei Brak, a religious town on the outskirts of Tel Aviv. Police estimated that several hundred thousand people gathered for the funeral procession, dressed in traditional black ultra-Orthodox garb. Shteinman, born in what is now Belarus, had led his community of Lithuanian-rooted ultra-Orthodox Jews since 2012. ",real
" Trump Faked Out Fans, Used Machine To Autograph Hats He Sold Them","Donald Trump supporters thought that when they donated to his presidential campaign, they were actually receiving  Make America Great Again  hats, books, and other merchandise actually autographed by their idol. But like so much else with Trump, this was a scam too.These items offered on his website, including signed hats and signed copies of his book  The Art of the Deal,  were heavily advertised on social media and by Trump himself. But what some buyers may not have realized is that it seems Trump didn t actually sign any of the items available for purchase on his website with his own hand. Instead, the autographs all appear to have been done by an autopen machine, a device used to automatically sign a signature.The use of an autopen machine only became evident to some after Trump won the election, when opportunists who had purchased such items off Trump s website took to eBay to re-sell what they believed would be a more valuable John Hancock.On eBay, the Trump Tribe suddenly realized that all the merchandise had been signed in the exact same identical position, impossible if he had been signing them by hand.One fan told ABC News,  You think for $183, you have to be getting the real thing. Had I known, not only would I not have bought this, but I m pretty sure no one would have. Another told the news outlet that he would like to receive a refund after shelling out money for a fake Trump autograph.Trump relies on a world in which people simply accept the snake oil he s selling and don t bother to actually verify what he s saying and compare it to reality. It s a formula that has worked for him for years and years, while he profits and walks away from businesses in collapse. And now he ll be running the country.Featured image via Flickr",fake
 MSNBC Host Actually CHOKES While Saying Giuliani Could Be Attorney General (VIDEO),"Republican nominee Donald Trump has finally made some decisions on a few of his Cabinet members if he wins the election tomorrow, and it s almost just as depressing as imagining him getting into the White House. Following the theme of giving the most offensive GOPers more power, Trump has decided that New York City mayor Rudy Giuliani deserves to be his Attorney General.When MSNBC reported on Trump s list of bigot helpers, host Tamron Hall could barely get the words out about Giuliani. When she tried to deliver the news about the former NYC mayor, she choked up and coughed, making it hard to actually complete her sentence. Hall said: New this morning, Trump campaign sources tell NBC News among those being considered to serve in a Trump administration. Rudy Giuliani for Attorney General, excuse me Hall tried to move on and talk about Newt Gingrinch being chosen as Trump s Secretary of State, but she was already coughing. She recovered quickly, perhaps putting the shock and disgust of Giuliani s new position on the back burner for now, and went through the rest of Trump s choices with zero issues.You can watch Hall get sick to her stomach over the Giuliani news below:Having Giuliani as a major help to Trump in the White House is terrifying. He s not only defended Trump s racism, misogyny and other offensive comments by the business mogul, but he s also been caught lying a fairly good amount. Giuliani is basically just like Trump, and giving both of these idiots more power is just about the worst decision that America could make in this election. This isn t just about Trump anymore   it s about the future of America, and making sure that more of these clueless GOPers don t gain more influence than they already have.Featured image is a screenshot",fake
Trump and Japan's Abe agree to keep pressure on North Korea,"TOKYO (Reuters) - U.S. President Donald Trump and Japanese Prime Minister Shinzo Abe agreed in a telephone conversation on Wednesday that pressure should be maintained on North Korea, a senior Japanese government official told reporters. The two men also agreed that  dialogue for the purpose of dialogue  was meaningless,  the official said. In recent weeks North Korea has launched two missiles over Japan and conducted its sixth nuclear test, and may be fast advancing toward its goal of developing a nuclear-tipped missile capable of hitting the U.S. mainland. U.S. Secretary of State Rex Tillerson said last weekend that Washington was directly communicating with Pyongyang on its nuclear and missile programs but that Pyongyang had shown no interest in dialogue. Trump later dismissed any prospect of talks with North Korea as a waste of time.     During the 12-minute telephone conversation, Abe also offered condolences over the mass shooting in Las Vegas, and told Trump that Japan was  100 percent  behind the American people. Trump will be traveling to Japan, China, South Korea, Vietnam and the Philippines next month. ",real
Outlines of Trump foreign policy are largely uncharted territory,"WASHINGTON (Reuters) - U.S. President-elect Donald Trump may try to improve ties with Russia, tear up trade deals with Mexico and Pacific nations and abandon U.S. allies in Europe and Asia if they don’t spend more on their own defense - or, he may not. Foreign governments are uncertain how much of Trump’s rhetoric will be translated into policy because he has frequently made contradictory statements and provided few details of how he would deal with the world or who he would appoint to key posts. French Foreign Minister Jean-Marc Ayrault pledged to work with Trump but said his personality “raised questions” and he admitted to being unsure what a Trump presidency would mean for key foreign policy challenges, from climate change and the West’s nuclear deal with Iran to the war in Syria. Trump, who has no foreign affairs or military experience, will confront the absence of a national or even Republican political consensus on how to deal with Syria, the Islamic State militant group, the rise of China and a newly assertive Russia. “This is virtual terra incognita,” said Aaron David Miller, a Middle East negotiator who served Democratic and Republican presidents and is now with the Woodrow Wilson Center for Scholars in Washington. “The biggest danger of a Trump presidency is the unpredictability and sheer lack of stability that our allies and adversaries would feel, and he turns that into a virtue by saying that he wants to be unpredictable,” he said. Among the names said to be in consideration for top national security jobs in a Trump administration are former House of Representatives Speaker Newt Gingrich and one-time United Nations ambassador John Bolton for secretary of state, and General Michael Flynn, a former head of the Defense Intelligence Agency, for national security adviser.A Republican foreign policy expert who has occasionally counseled Trump, cautioned that he is more likely to make his own decisions and impulses than to follow the advice of his aides. Many top Republicans have publicly repudiated him, and a number of professional diplomats, intelligence and military officers have privately said they would retire if Trump wins. “If he does everything he says he’s going to do, we can kiss goodbye our leadership role in the world,” former CIA deputy director John McLaughlin told Reuters. “So let’s hope he doesn’t mean it or that someone talks him out of it.” Trump has suggested he could accept Japanese and South Korean nuclear arms development, abandon the Iran nuclear deal, negotiate with North Korea on its nuclear weapons program, and embrace Russian President Vladimir Putin. Trump has adopted an open-minded stance toward Putin, whom many current and former U.S. officials consider an autocrat bent on suppressing dissent at home while bullying his neighbors and projecting Russia’s power abroad. Russia has annexed Crimea from Ukraine, backed Syrian President Bashar al-Assad and, according to U.S. intelligence officials, hacked  emails of prominent Democratic Party leaders and organizations. “I would hope to have a good relationship with Russia and I would hope to have a good relationship with Putin,” Trump told Reuters in an interview last month. “If we had a good relationship with Russia that would be a wonderful thing.” James Dobbins, a former U.S. diplomat now at the Rand Corp., said he would not be surprised to see an effort to “reset” U.S. relations with Russia. Trump has taken a more aggressive tone toward China, threatening to slap tariffs on Chinese products to show Beijing the United States is “not playing games anymore” when it comes to leveling the field on trade.  China’s Foreign Ministry said on Wednesday it would work with Trump to ensure the steady development of bilateral ties. Trump also says he could scrap the North American Free Trade Agreement that took effect in Mexico, the United States and Canada in 1994, and he has threatened to impose tariffs of up to 35 percent on Mexican-made goods to help U.S. industry. Trump has taken aim at the Trans-Pacific Partnership trade deal championed by President Barack Obama, calling it a “death blow” for American manufacturing.  “LESS CONFLICT-AVERSE” Trump has also floated the idea of abandoning NATO’s guarantee of mutual defense, suggesting that the United States would help defend other NATO members such as the Baltic states only if they had “fulfilled their obligations to us.” Asked in March if he would object if Japan or South Korea developed their own nuclear weapons, Trump told the New York Times there might come a time that the United States could not protect them as it has in the past and they might need to develop their own arsenals. Both positions violate bedrock principles of U.S. foreign policy that have stood for decades: that an attack on one NATO member would be regarded as an attack on all and that the proliferation of nuclear weapons is to be avoided at all costs. Jon Alterman, the head of the Middle East program at the Center for Strategic and International Studies think tank in Washington, said Trump’s predilection for keeping other nations guessing could itself be a source of instability. “Countries may feel more at risk and maybe less conflict-averse if they feel they have to protect themselves,” he said. Robert Zoellick, a former deputy secretary of state who in May signed a letter saying Trump “would be the most reckless president on American history,” suggested that Trump’s temperament could lead to unexpected outcomes. “No one knows how Mr. Trump’s vanity will respond if a foreign counterpart diminishes him,” he wrote in the Financial Times last month. ",real
THE FIX IS IN: Michigan Mayor Threatened By DNC For CHEERING For His Candidate At Debate [VIDEO],"Here is a screen shot of the Facebook post by Warren, MI Mayor Jim Fouts where he explains what happened to him at the Democrat Debate last night. It s interesting that the Mayor accuses the Democrat party of using  totalitarian control  to silence him. Where the heck has he been for the last several decades? I mean, no one forced him to be a Democrat, and certainly nothing has changed in decades if not for centuries. The Democrat party just seems to be more open about their unscrupulous behavior now, since stealing and cheating their fellow Americans seems to be more acceptable under the reign of their Community Organizer In Chief .Maybe the real reason they didn t want the Mayor at the debate is because the Democrat Mayor lauded GM valet driver, Didarul Sarder, a concealed carrier, who stopped a woman from stabbing her mother to death at the GM Tech Center last month. Fortunately Didarul Sarder was able to prevent any further stabbing by threatening the aggressor with his gun. Sarder was  also able to hold her at gunpoint until the police were able to arrive. Any Democrat Mayor who celebrates a concealed carry hero is not someone who the gun-grabbing Hillary wants supporting her campaign.Here s a screen shot of the loving daughter who stabbed her mother so many times, she was clinging to life by a thread.Watch dramatic video here: The man who broke up a stabbing at the General Motors Tech Center last week was honored Thursday for stopping a crime that could have ended worse.Didarul Sarder was given a proclamation from Warren Mayor Jim Fouts and a $1,000 gift certificate to a Shelby Township jewelry store. My first reaction was to try to save this woman s life,  the Warren resident said when he saw a 32-year-old woman stabbing her 52-year-old mother multiple times outside the main door of one of the buildings on the automaker s Warren campus on Van Dyke.Said Fouts:  Any of us   we never know when we ll need a Didarul Sarder. Without his help, I believe the woman would ve passed away. Sarder intervened, but how he did it nearly cost him his job.Legally licensed to carry a weapon, Sarder pointed his gun at the younger woman and gave a warning   drop the weapon or I ll shoot   and the woman complied. The problem is, Sarder s employer, Chicago-based contractor SP Plus, and General Motors, which contracts with the valet service, have a no-gun policy at the tech center.GM interceded on Sarder s behalf and SP Plus agreed he should keep his job, with the understanding he would comply with the no guns policy. He returned to work Monday.The incident happened around 9:17 a.m. last Wednesday when Sarder heard from the valets he manages that a woman was being attacked. Video shown at Thursday s event shows Sarder, 32, ran through the building s lobby, got outside and saw a woman being stabbed. He pulled his gun and ordered her attacker to stop.The aggressor is facing charges and the victim is recovering in the hospital.Fouts said if his political role model, President Harry Truman, were around, Sarder might have received a presidential proclamation, not just a mayoral one. Via: Detroit News",fake
Gunfire turns U.S. lawmakers' baseball practice into 'killing field',"ALEXANDRIA, Va. (Reuters) - U.S. representatives Ron DeSantis and Jeff Duncan had ducked out of baseball practice early on Wednesday when a middle-aged man in the parking lot asked them if the players in red shirts on the field were Republicans or Democrats. “Republican,” Duncan said before departing. Minutes later, the man, rifle and handgun in tow, opened fire on the congressmen’s teammates - Republican lawmakers gathered on a muggy morning near Washington to prepare for a charity ballgame.  “A killing field,” U.S. Senator Rand Paul said in a televised interview, describing the scene in Arlington, Virginia. “We were sitting ducks,” said Representative Roger Williams. Williams, the team coach, told reporters he was hitting ground balls when he heard what sounded like a car engine backfiring. “He’s got a gun! Run for cover,” Williams heard next. He dove into the dugout behind first base. Zack Barth, a staffer shot in the leg, ran in from the outfield and landed in Williams’ arms. Barth texted for help as more bullets flew. U.S. Senator Jeff Flake used his belt as a makeshift tourniquet to stop the staffer’s bleeding, Williams said. Taking cover behind home plate, U.S. Representative Mo Brooks saw a rifle pointing from a chain link fence behind the third base dugout.  A scream rang out from second base, Brooks said. Steve Scalise, the No. 3 Republican in the House of Representatives, had been shot in the hip and fell to the ground. He left a trail of blood as he dragged himself to the outfield, seeking distance from the gunman who said nothing as he fired. On her front porch just across the street from the field in a trendy, family-friendly neighborhood, Reba Winstead heard a dozen shots. “A bullet just came down my street,” she told an emergency dispatcher. Police audio obtained by media recorded a flood of frantic calls: “Shots being fired ... We need medics ... Victim down in the baseball field.” Alexandria police arrived at 7:12 a.m., about three minutes after the first emergency phone call reporting an active shooter. Members of the Capitol Police, serving as security detail to Scalise, were firing at the gunman.  By 7:14 a.m., the gunman, 66-year-old James Hodgkinson from the St. Louis suburb of Belleville, Illinois, was down. Later he died.  ",real
EU gives formal green light to new Brexit phase,"BRUSSELS (Reuters) - European Union leaders gave their formal approval on Friday to the opening of a second phase of Brexit negotiations with Britain, focusing on a transition period and future trading relationship.  EU leaders agree to move on to the second phase of Brexit talks,  European Council President Donald Tusk tweeted during a Brussels summit that he was chairing.   Congratulations PM @Theresa,  he added, a day after leaders acknowledged British Prime Minister Theresa May s efforts to conclude an outline divorce settlement by giving her a round of applause. ",real
Catalan separatists march in Brussels,"BRUSSELS (Reuters) - Nearly 50,000 people marched through Brussels  European quarter on Thursday in support of Catalan independence and the region s ousted president, who has avoided arrest in Spain by taking refuge in Belgium.  Before Carles Puigdemont addressed the crowd, many draped in Catalan flags, police estimated its size at 45,000. There were chants of  Puigdemont, President  from a generally good-natured throng, many of whom had traveled from Spain. Some carried placards criticizing the European Union for not pressuring Madrid. One sign showed the face of European Commission President Jean-Claude Juncker with the question:  Democracy? Some defend it when it suits them. Shame on them.  Puigdemont, who like many in the crowd wore yellow in support of jailed separatist leaders, addressed the crowd in Catalan before switching to French to direct a message to Juncker.  Is there any place in the world that holds demonstrations like this to support criminals?  he said.  So maybe we are not criminals. Maybe we are democrats.  Spain s Supreme Court on Tuesday withdrew an international arrest warrant for Puigdemont in order to bring his case back solely under Spanish jurisdiction, leaving him without an international legal stage to pursue his independence campaign. Puigdemont and four of his cabinet members fled to Belgium when Madrid imposed direct rule on Catalonia and sacked his government after an Oct. 27 declaration of independence by his local government. He is likely to be detained if he returns to Spain, pending investigation on charges of sedition, rebellion, misuse of public funds, disobedience and breach of trust.  Puigdemont said on Wednesday he would remain in Belgium for the time being.  Brussels is a kind of a loudspeaker for us,  said Gloria Cot, a clerk from Barcelona at Thursday s march who had just arrived by coach.  It is a loudspeaker so that people can know that we really don t have a 100 percent democracy in Spain and that Catalonia has always been subjected to problems with Spain.  Juncker s deputy Frans Timmermans said he welcomed the  very positive atmosphere  of the demonstration, which took place as campaigning gets under way for a Catalan election on Dec. 21. Spanish Prime Minister Mariano Rajoy hopes pro-independence parties will lose their majority in the Catalan parliament in the election and end the deadlock created by his government s refusal to recognize a banned independence vote Puigdemont held in September. Polls have separatists and unionist parties in a tie. Timmermans said there was no change to Commission policy that the dispute with Catalan authorities remains an internal one in which the EU has no need to intervene because Spain s democratic constitution is functioning in line with EU values. He accused Puigdemont and his allies of undermining the rule of law by choosing to ignore a Spanish constitutional ban on secession rather than trying to change the constitution.  If you do not agree with the law, you can organize yourselves to change the law or the constitution,  he said.  What is not permissible under the rule of law is to just ignore the law.  ",real
Former Egyptian premier says still considering presidential bid,"CAIRO (Reuters) - Former Egyptian premier Ahmed Shafik said on Sunday he was still considering his presidential bid and exploring the idea further now that he is in Egypt, according to a televised interview on Sunday in which he denied authorities had kidnapped him.  Today I am here in the country, so I think I am free to deliberate further on the issue, to explore and go down and talk to people in the street ... so there s a chance now to investigate more and see exactly what is needed ... to feel out if this is the logical choice,  Shafik said. The interview on private Dream TV channel was Shafik s first public appearance since leaving the United Arab Emirates on Saturday for Cairo. His family said he was  kidnapped  and sources said he had been picked up by Egyptian officials at Cairo airport. ",real
HOT MIC: REPUBLICAN SENATOR CALLS CONGRESSMAN Who Challenged Her to a Duel ‘Fat’ and ‘Unattractive’ in Hot-Mic Moment…as Democratic Friend Says She Could ‘Beat the Sh*t Out of’ Her Aggressor [Audio},"IT S BAD ENOUGH THAT DEMOCRAT SENATORS are speaking this way but RINO Susan Collins didn t even defend her fellow Senator! She took it to a new low. You can hear the harsh comments at the 1:30 point:Sen. Jack Reed (D., R.I.) was caught on a hot mic telling Sen. Susan Collins (R., Maine) on Tuesday that she could  beat the shit out of   a Republican congressman who had criticized her and other female Republican senators who were hampering Obamacare repeal efforts.The two senators were at the markup of the Transportation, Housing and Urban Development, and Related Agencies Appropriations Act of 2018 discussing multiple issues among themselves when Reed skewered Rep. Blake Farenthold (R., Texas).Farenthold said in an interview last Friday that he might settle Republican opposition to health care efforts  Aaron Burr-style  if the senators were men from his home state of Texas, according to CNN.Reed said that there were some  crazy people  in the House, which prompted Collins to ask him whether he had heard of Farenthold s remarks. The comment appeared to be a reference to the 1804 duel between Aaron Burr and Alexander Hamilton, which resulted in Hamilton s death. I know, trust me. You know why he challenged you to a duel? Because you could beat the shit out of him,  Reed said. He s huge! He s so unattractive, it s unbelievable COLLINS WOULD BE A DEMOCRAT IN ANY OTHER STATE! WE RE HOPING SHE S DEFEATED NEXT TIME AROUND!",fake
U.S. lawmakers say Trump administration still lacks clear North Korea plan,"WASHINGTON (Reuters) - U.S. lawmakers said high-profile briefings by the Trump administration on North Korea on Wednesday failed to provide the firm strategy they had hoped for dealing with what they described as a major national security threat. As a standoff escalated over the reclusive Asian nation’s development of nuclear weapons and long-range ballistic missiles, President Donald Trump welcomed all 100 members of the Senate to a highly unusual meeting at the White House complex, with Secretary of State Rex Tillerson, Secretary of Defense Jim Mattis, Director of National Intelligence Dan Coats and Marine General Joseph Dunford, chairman of the Joint Chiefs of Staff. While administration officials often travel to the Capitol to brief lawmakers on national security issues, this time the entire Senate hopped on buses to the White House. Vice President Mike Pence and the four officials later briefed the House of Representatives. That classified meeting took place in a secure auditorium at the Capitol complex. The briefings came as Trump tries to put the best face on his first 100 days in office. He has signed executive orders to roll back Democratic policies but the period has been defined by an absence of any major legislative achievements. A few Democrats dismissed the Senate White House “field trip” as little more than a photo opportunity.  Some Republicans were a little more enthusiastic. “It was an OK briefing,” Senator Bob Corker, the Republican chairman of the Senate Foreign Relations Committee, told reporters as he arrived back at the Senate. “I’m not certain I would have had the briefing today,” he said. Asked if the administration had a firm strategy, Senator John McCain, who chairs the Armed Services Committee, said, “They’re developing one.” This week, Trump has discussed North Korea with U.N. ambassadors, increased the U.S. military presence in the region, and leaned on China to pressure Pyongyang. Tillerson will chair a U.N. Security Council meeting on Friday to discuss tougher sanctions. After their briefing, members of the House expressed confidence in the administration officials who spoke, but some said they had real concerns. Representative Brad Sherman, a senior member of the House Foreign Affairs Committee, said he was not convinced that the administration would do enough to control Pyongyang. “I regard that level of resolve as very modest, weak and maybe even phony. The only way to put enough pressure on North Korea is to get China to do it,” Sherman told reporters. Mac Thornberry, chairman of the House Armed Services Committee, said the administration wants to use “a variety” of tactics to push North Korea to give up its nuclear ambitions and said he agreed that all options must be on the table. “We have to have incredible military presence in the region, including missile defense, especially for this regime,” he said. ",real
"Boiler Room EP #75 – Limited Hangouts, Syria and the Scrotox Imperative","Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  starting at 6 PM PST | 9 PM EST for this special broadcast. Join us for uncensored, uninterruptible talk radio, custom-made for barfly philosophers, misguided moralists, masochists, street corner evangelists, media-maniacs, savants, political animals and otherwise lovable rascals.Join ACR host Hesher along with Jay Dyer from jaysanalysis.com,  Andy Nowicki from Alt Right Blogspot, Randy J of ACR and 21Wire and Stewart Howe of 21Wire for the 75th episode of BOILER ROOM. Dim the lights, dawn the headphones and indulge in some Boiler Room with the crew. .Please like and share the program and visit our donate page to get involved!BOILER ROOM IS NOT A POLICTALLY CORRECT ZONE!  LISTEN TO THE SHOW IN THE PLAYER BELOW   ENJOY!Reference Links:",fake
PARANOID OR SMART? WHAT FACEBOOK’S CEO Does To His Computer That’ll Have You Questioning Your Privacy,"Facebook CEO Mark Zuckerberg appears to be concerned about being spied on. A photo that he shared to help celebrate Instagram s 500 million monthly active users shows the camera and audio jack on the billionaire s Macbook covered with pieces of tape. In the photo posted on Tuesday, Zuckerberg is sporting a wide smile and his signature gray T-shirt and dark denim jeans. He s holding a life-sized Instagram frame that reads:  Thanks to everyone in our community for helping us reach this milestone! After posting the photo online, several Internet users spotted and pointed out the tape covering his camera and audio jack on his Macbook at his desk. It s rumored that skilled hackers are able to take over the front facing cameras on laptops when they re not covered up. It appears as though Zuckerberg, who is worth $35.7billion, is trying to prevent that from happening by placing a piece of tape over his camera, making the webcam useless. Zuckerberg has been previously photographed at the same desk. Roughly nine months ago while on a tour, he showed off the same desk that s complete with the same items on it then as it is now, according to Gizmodo.Read more: Daily MailTHE FUTURE OF FACEBOOK: LIBERAL VIDEO, VIDEO, VIDEOFacebook is paying huge money to liberal news sights to produce live video and other news to push out Buzzfeed, New York Times and other liberal news sources like CNN are involved in producing live video which they say is the future of Facebook. You might  ask why only liberal news sites used except for the fact that suppression of conservative news has been exposed in the last few weeks.  It s been known for some time that Facebook is paying media companies and celebrities cash in return for using its Facebook Live video feature, but what hasn t been known is exactly how much it is paying them. According to a document recently obtained by the Wall Street Journal, the social networking giant has signed as many as 140 contracts worth a total of $50 million.The list of media outlets being paid by Facebook includes traditional players such as CNN and the New York Times, the Journal says, as well as digital-only publishers like Vox, Mashable, and BuzzFeed. The celebrities who are being compensated for creating live video include comedian Kevin Hart and chef Gordon Ramsay.Some contracts are worth smaller amounts, while 17 of the deals Facebook has signed are worth more than $1 million, according to the document obtained by the Journal. Two media outlets are getting paid more than $3 million to create live video BuzzFeed and the New York Times, and CNN is not far behind, with a reported payment of $2.5 million.Get Data Sheet, Fortune s technology newsletter.The first reports about Facebook FB 0.90% paying media companies and/or celebrities to create live video emerged in March, when Recode reported that COO Sheryl Sandberg was in Hollywood talking with talent agencies and artists  representatives, and offering to get out her checkbook to get them using the platform. The live-streaming feature was launched first for celebrities in 2015, then rolled out to everyone.In April, the executive in charge of Facebook Live, Fidji Simo (who we spoke with recently about the platform) told Recode that the company was also working with media partners, and said  in some of the cases that includes a financial incentive.  (Time Inc., which owns Fortune, has a relationship with Facebook that relates to the creation of Facebook Live video).Also in April, BuzzFeed confirmed in a roundabout way that it was one of the partners being paid by Facebook. A story about paying video creators quoted an anonymous source as saying that the social network was paying media partners  around $250,000 for 20 posts per month over a three-month period,  and then mentioned parenthetically that BuzzFeed was one of them. Via: Fortune",fake
 What Twitter Just Did To Right-Wingers Makes Them Look Even More Like Terrorists (VIDEO),"Right-wing pundits on Fox and Friends this week went on a little tirade about the rules of Twitter and how unfair they are to conservatives. Host Clayton Morris joined National Review writer Katherine Timf in shredding Twitter s  Abusive Behavior Policy,  designed to keep people from bullying others on the internet. The problem the conservatives have with the rule isn t that you could be suspended or banned from Twitter for a few malicious reports   it s that there isn t enough distinction between them and ISIS terrorists.Yes, really. Conservatives are concerned that because the policy doesn t specifically mention ISIS that a bunch of other extremist loudmouths with violent agendas and histories may be targeted and removed from Twitter. They don t argue the point at all from the perspective that there s no reason to compare right-wing American  patriots  to terrorists because to suggest such a thing would be as ludicrous as any claim ever made about anything. Ever.Right-wingers are brash, crass, low-information degenerates. Occasionally you come across a right-winger with an intelligence level worthy of a game of Connect Four, but nothing you d consider the upper middle class to wealthy American they vote to please. They are led by their puppet masters on missions to free the world from the tyrannical rule of Barack Obama, the evils of Islam and atheism, and plain red Christmas cups. They have no argument because the facts the party that rules them feeds them are fabrications and fear tactics.If right-wingers don t like the fact that they have an extremist problem and that their own kind become radicalized and commit unimaginable acts of terror, they should do something about their own message. You can t have people running around vowing to die for their country when their country needs them to just stay home and count their rounds of ammo.Nobody wants that kind of person near them, which extends to our online persona. When a right-winger takes to social media and promises some  libtard  180 grains of Chris Kyle-like justice, they ve just broken the rules and committed a crime, all at the same time.They shouldn t be kicked off of Twitter why? Enough of those people together in groups become what terrorist organizations call  cells.  Here in America, we call them  militias.  Twitter is said to have deleted 44,000 accounts associated with ISIS. Right-wingers should be happy they aren t just denied access on general principle.Watch Fox and cronies bash Twitter for having rules about being decent human beings below:Featured image via liberalplanet.com",fake
NEVER BEFORE SEEN: FBI Trove of 9/11 Pentagon Photos Refuels Conspiracy Suspicions,"21st Century Wire says The FBI released 27  never before seen  images chronicling the destructive Pentagon attack on 9/11. While the FBI move appears to be an effort to be more transparent, they ve refueled old conspiracy suspicions   hidden in plain sight.   COVER-UP?    Photo Illustration 21WIRE s Shawn Helton To this day, the attacks on September 11th, 2001, have remained some of the most enigmatic crimes of the century.There has been an endless dispute over the how of 9/11 and the who, as well as the various methods used to carry out the atrocities of that day. There s an even heavier debate over what brought down WTC Building 7 and since then, other 9/11  rabbit holes  have also challenged the nature of the planes said to be involved in both New York and Washington DC.Whatever your thoughts are concerning planes or other theories on 9/11 it s still worth noting that even the mainstream media admitted at the time that there was, no evidence of a plane at all,  following the destruction of a portion of the Pentagon s western side.Watch as Jamie McIntyre, a former Senior Pentagon correspondent for CNN, suggests the lack of evidence supporting the official story surrounding American Airlines flight 77 .Here s one telling image released by the FBI that doesn t appear to support the official story of American Airlines flight 77 s fuselage crashing into the Western side of the Pentagon. Its as if logic and reason were also casualties on 9/11   where is the rest of the plane and why is the crater so small?  PENTAGON TALES    What really happened here? (Image Source: vault.fbi.gov)In another telling image, part of the damage seen at the Pentagon on 9/11 looks errily reminiscent to that of the Oklahoma City bombing  INTERIOR EXPLOSION?   Why does this look similar to the damage at OKC IN 1995? (Image Source: abcnews)The FBI releases also contained images of twisted plane parts that curiously lacked evidence of fire damage   given the devastating crime scene, it s hard to see how that would be possible.See the FBI photos here for yourself   and ask yourself one single question: where is the Boeing passenger airliner? . More from Free Thought Project below BREAKING: The FBI Just Released Never Before Seen Photos of 9/11 Pentagon WreckageClaire Bernish Free Thought ProjectAfter surreptitiously releasing to the public one week ago, the FBI unceremoniously announced today the unprecedented release of never-before-seen images from the attacks of September 11, 2001, and some of the pictures evoke still more questions.Others could be seen as putting to rest a popular theory American Airlines Flight 77 never actually smashed into the Pentagon. The FBI Vault release is minute in size, to say the least   with a mere 27 images comprising the file   and does not include video, audio, nor anything other than photos.But, given the stony silence from the U.S. government toward families of victims of the attacks, even the meager disclosure is a welcome morsel of information with the potential to provide answers.Indeed, in the very first image, labeled plainly,  9-11 Pentagon Debris 1,  a single piece of wreckage sits isolated on a parcel of lawn   bearing the American Airlines logo and marked with letters and numbers.More from Free Thought Project here SEE ALSO: What to Expect From BBC Panorama and Guardian s Whitewash of UK Gov t Funding Terrorists in SyriaSEE ALSO: The Guardian Exposed   Conning Public into Financing  Independent Journalism SEE ALSO: White Helmets &  Local Councils    Is the UK FCO Financing Terrorism in Syria with Taxpayer Funds?SEE ALSO: A Guide to Mainstream Media  Fake News  War PropagandaSUPPORT 21WIRE   SUBSCRIBE & BECOME A MEMBER @21WIRE.TV ",fake
U.S. Commerce chief says expanded North Korean sanctions show China's waning support: CNBC,"WASHINGTON (Reuters) - Expanded negotiations against North Korea announced on Thursday would “be very” good if they succeed in cutting off imported goods, and showed lessening support from China toward Pyongyang, U.S. Commerce Secretary Wilbur Ross told CNBC in an interview on Friday. “I think that move by the Chinese central bank was important... From the physical point of view of limiting the trade ... But even more importantly, it sent a very powerful message to North Korea that China is not being as supportive of them as it had been,” said Ross, who is scheduled to visit Beijing this weekend. ",real
IS ANYONE SURPRISED? Hillary Tells Grads What Helped Her “Get Over” The Election Loss That She Really Hasn’t Gotten Over,"Hillary Clinton told a group of graduates how she coped with her election loss Is anyone surprised that she hit the wine bottle to get over it? The only problem is that she just gave an interview full of bitter reasons why she feels she  beat  Donald Trump (see below). This woman is still in denial and still believes she s got a chance to run for ANYTHING!Hillary Clinton just made the claim that she  beat  President Trump in the 2016 election. The bitter and delusional Clinton is a woman who can t let the loss go In a lengthy interview in New York Magazine, Clinton made the claim that she  beat  both Sanders and Trump in the 2016 election: I beat both of them,  she said, evidently referencing her popular vote win over Trump.",fake
